caseKey,caseName,caseDescription,caseWeight,scenarioKey,scenario,totalBills,potentialBillsPerRun,enactedBills,enactedPerRun,floorPerRun,directionalScore,representativeQuality,riskControl,productivity,floor,avgSupport,welfare,cooperation,compromise,gridlock,accessDenied,committeeRejected,challengeRate,lowSupport,popularFail,policyShift,proposerGain,lobbyCapture,publicAlignment,antiLobbyingSuccess,privateGainRatio,lobbySpendPerBill,defensiveLobbyingShare,captureReturnOnSpend,publicPreferenceDistortion,amendmentRate,amendmentMovement,minorityHarm,concentratedHarmPassage,compensationRate,legitimacy,activeLawWelfare,reversalRate,timeToCorrectBadLaw,statusQuoVolatility,lowSupportActiveLawShare,selectedAlternativeMedianDistance,proposerAgendaAdvantage,alternativeDiversity,statusQuoWinRate,publicBenefitPerLobbyDollar,directLobbySpendShare,agendaLobbySpendShare,informationLobbySpendShare,publicCampaignSpendShare,litigationThreatSpendShare,citizenReviewRate,citizenCertificationRate,citizenLegitimacy,attentionSpendPerBill,objectionWindowRate,repealWindowReversalRate,fastLaneRate,middleLaneRate,highRiskLaneRate,challengeExhaustionRate,falseNegativePassRate,publicWillReviewRate,publicSignalMovement,districtAlignment,crossBlocAdmissionRate,affectedGroupSponsorshipRate,averageCosponsors,proposalBondForfeiture,strategicDecoyRate,proposerAccessGini,welfarePerSubmittedBill,vetoes,overriddenVetoes
multi-party,Multi-Party System,Generated legislators sort into five parties.,1.000,default-pass-constituent-citizen-panel,Default pass + constituent public will + citizen panel,7200,60.000,2833,23.608,60.000,0.594,0.551,0.836,0.393,1.000,0.560,0.629,0.220,0.182,0.607,0.000,0.000,0.000,0.220,0.010,0.203,0.426,0.199,0.866,0.967,0.359,0.000,0.000,0.000,0.134,0.000,0.000,0.104,0.176,0.000,0.518,0.000,0.000,0.000,0.203,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.280,0.494,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.274,0.395,0.000,0.000,0.000,0.000,0.000,0.069,0.248,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,1.000,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,7200,60.000,3937,32.808,32.808,0.716,0.662,0.938,0.547,0.547,0.673,0.633,0.368,0.508,0.453,0.453,0.000,0.000,0.013,0.002,0.005,0.004,0.194,0.850,0.948,0.370,0.000,0.000,0.000,0.150,0.547,0.327,0.046,0.023,0.000,0.647,0.000,0.000,0.000,0.005,0.000,0.000,0.002,6.000,0.453,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.346,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,1.000,default-pass-public-objection,Default pass + public objection window,7200,60.000,3163,26.358,60.000,0.597,0.532,0.820,0.439,1.000,0.563,0.593,0.247,0.177,0.561,0.000,0.000,0.000,0.242,0.187,0.210,0.384,0.204,0.819,0.919,0.396,0.000,0.000,0.000,0.181,0.000,0.000,0.103,0.236,0.000,0.508,0.000,0.000,0.000,0.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.651,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.069,0.260,0,0
multi-party,Multi-Party System,Generated legislators sort into five parties.,1.000,default-pass-law-registry,Default pass + law registry,7200,60.000,6209,51.742,60.000,0.658,0.472,0.638,0.862,1.000,0.549,0.488,0.473,0.137,0.138,0.000,0.000,0.000,0.397,0.018,0.833,0.595,0.254,0.798,0.993,0.590,0.000,0.000,0.000,0.202,0.000,0.000,0.171,0.796,0.000,0.390,0.572,0.528,5.093,0.833,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.069,0.421,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,1.000,current-system,Current U.S.-style system,21600,180.000,1328,11.067,180.000,0.545,0.650,0.924,0.061,1.000,0.672,0.717,0.041,0.365,0.939,0.000,0.000,0.000,0.000,0.828,0.013,0.149,0.209,0.827,0.203,0.367,0.000,0.000,0.000,0.173,0.000,0.000,0.054,0.017,0.000,0.668,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.044,539,10
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,1.000,simple-majority,Unicameral simple majority,21600,180.000,5765,48.042,180.000,0.574,0.570,0.885,0.267,1.000,0.596,0.639,0.159,0.232,0.733,0.000,0.000,0.000,0.000,0.433,0.106,0.319,0.213,0.826,0.723,0.403,0.000,0.000,0.000,0.174,0.000,0.000,0.087,0.117,0.000,0.558,0.000,0.000,0.000,0.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.171,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,1.000,supermajority-60,Unicameral 60 percent passage,21600,180.000,1888,15.733,180.000,0.553,0.647,0.923,0.087,1.000,0.665,0.721,0.058,0.360,0.913,0.000,0.000,0.000,0.000,0.753,0.018,0.148,0.200,0.826,0.293,0.350,0.000,0.000,0.000,0.174,0.000,0.000,0.053,0.026,0.000,0.665,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.063,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,1.000,bicameral-majority,Bicameral simple majority,21600,180.000,3709,30.908,180.000,0.560,0.601,0.907,0.172,1.000,0.624,0.670,0.107,0.282,0.828,0.000,0.000,0.000,0.000,0.588,0.051,0.229,0.205,0.831,0.532,0.380,0.000,0.000,0.000,0.169,0.000,0.000,0.072,0.064,0.000,0.601,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.115,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,1.000,presidential-veto,Bicameral majority + presidential veto,21600,180.000,2341,19.508,180.000,0.546,0.617,0.913,0.108,1.000,0.639,0.690,0.069,0.305,0.892,0.000,0.000,0.000,0.000,0.721,0.030,0.214,0.207,0.825,0.333,0.373,0.000,0.000,0.000,0.175,0.000,0.000,0.066,0.039,0.000,0.627,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.075,1238,12
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,1.000,default-pass,Default pass unless 2/3 block,21600,180.000,18257,152.142,180.000,0.650,0.465,0.641,0.845,1.000,0.532,0.494,0.450,0.107,0.155,0.000,0.000,0.000,0.451,0.022,0.674,0.665,0.258,0.801,0.995,0.599,0.000,0.000,0.000,0.199,0.000,0.000,0.170,0.765,0.000,0.390,0.000,0.000,0.000,0.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.417,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,1.000,default-pass-budgeted-lobbying,Default pass + budgeted lobbying,21600,180.000,18246,152.050,180.000,0.650,0.464,0.641,0.845,1.000,0.532,0.493,0.449,0.107,0.155,0.000,0.000,0.000,0.451,0.023,0.676,0.667,0.260,0.802,0.995,0.605,0.071,0.621,3.092,0.198,0.000,0.000,0.170,0.765,0.000,0.389,0.000,0.000,0.000,0.676,0.000,0.000,0.000,0.000,0.000,5.875,0.211,0.199,0.198,0.199,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.417,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,1.000,default-pass-strategic-lobbying,Default pass + strategic lobbying,21600,180.000,18223,151.858,180.000,0.650,0.465,0.641,0.844,1.000,0.531,0.493,0.448,0.107,0.156,0.000,0.000,0.000,0.449,0.024,0.674,0.665,0.259,0.803,0.995,0.605,0.091,0.548,2.395,0.197,0.000,0.000,0.169,0.768,0.000,0.389,0.000,0.000,0.000,0.674,0.000,0.000,0.000,0.000,0.000,4.551,0.166,0.151,0.222,0.337,0.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.416,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,1.000,default-pass-adaptive-proposers,Default pass + adaptive proposers,21600,180.000,18618,155.150,178.892,0.662,0.471,0.655,0.862,0.994,0.528,0.493,0.455,0.122,0.138,0.006,0.000,0.000,0.439,0.015,0.574,0.595,0.250,0.813,0.998,0.586,0.000,0.000,0.000,0.187,0.994,0.085,0.165,0.790,0.018,0.397,0.000,0.000,0.000,0.574,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.425,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,1.000,default-pass-adaptive-proposers-lobbying,Default pass + adaptive proposers + strategic lobbying,21600,180.000,18618,155.150,178.900,0.663,0.471,0.656,0.862,0.994,0.528,0.493,0.455,0.122,0.138,0.006,0.000,0.000,0.440,0.016,0.575,0.596,0.251,0.813,0.995,0.591,0.094,0.538,2.300,0.187,0.994,0.085,0.165,0.783,0.018,0.397,0.000,0.000,0.000,0.575,0.000,0.000,0.000,0.000,0.000,4.527,0.167,0.152,0.218,0.339,0.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.425,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,1.000,default-pass-deep-strategy-bundle,Default pass + adaptive strategy bundle,21600,180.000,20959,174.658,178.983,0.725,0.493,0.712,0.970,0.994,0.537,0.454,0.521,0.212,0.030,0.006,0.000,0.000,0.362,0.010,0.374,0.348,0.234,0.828,0.994,0.657,0.099,0.510,2.299,0.172,0.994,0.295,0.121,0.767,0.234,0.432,0.000,0.000,0.000,0.374,0.000,0.000,0.000,0.000,0.000,4.451,0.175,0.156,0.214,0.328,0.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.440,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,1.000,default-pass-multiround-mediation,Default pass + multi-round mediation,21600,180.000,20846,173.717,180.000,0.709,0.485,0.678,0.965,1.000,0.532,0.447,0.513,0.199,0.035,0.000,0.000,0.000,0.386,0.014,0.397,0.371,0.263,0.823,0.991,0.703,0.000,0.000,0.000,0.177,0.725,0.277,0.118,0.924,0.245,0.425,0.000,0.000,0.000,0.397,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.431,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,1.000,default-pass-multiround-mediation-challenge,Default pass + multi-round mediation + challenge,21600,180.000,19485,162.375,180.000,0.695,0.487,0.695,0.902,1.000,0.531,0.448,0.479,0.203,0.098,0.000,0.000,0.167,0.363,0.077,0.359,0.358,0.265,0.826,0.931,0.702,0.000,0.000,0.000,0.174,0.726,0.276,0.118,0.859,0.246,0.425,0.000,0.000,0.000,0.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.634,0.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.404,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,1.000,default-pass-constituent-citizen-panel,Default pass + constituent public will + citizen panel,21600,180.000,8637,71.975,180.000,0.594,0.549,0.832,0.400,1.000,0.558,0.627,0.223,0.179,0.600,0.000,0.000,0.000,0.232,0.013,0.214,0.442,0.203,0.862,0.968,0.366,0.000,0.000,0.000,0.138,0.000,0.000,0.105,0.166,0.000,0.517,0.000,0.000,0.000,0.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.284,0.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.278,0.397,0.000,0.000,0.000,0.000,0.000,0.041,0.251,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,1.000,default-pass-alternatives-pairwise,Default pass + pairwise policy tournament,21600,180.000,11789,98.242,98.242,0.714,0.658,0.939,0.546,0.546,0.668,0.638,0.364,0.494,0.454,0.454,0.000,0.000,0.011,0.002,0.002,0.002,0.197,0.842,0.960,0.375,0.000,0.000,0.000,0.158,0.546,0.325,0.046,0.016,0.000,0.649,0.000,0.000,0.000,0.002,0.000,0.000,0.001,6.000,0.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.348,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,1.000,default-pass-public-objection,Default pass + public objection window,21600,180.000,9627,80.225,180.000,0.597,0.527,0.817,0.446,1.000,0.559,0.589,0.249,0.173,0.554,0.000,0.000,0.000,0.259,0.204,0.215,0.385,0.208,0.813,0.921,0.406,0.000,0.000,0.000,0.187,0.000,0.000,0.105,0.223,0.000,0.504,0.000,0.000,0.000,0.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.262,0,0
high-proposal-pressure,High Proposal Pressure,Three times as many potential proposals reach the institutional system.,1.000,default-pass-law-registry,Default pass + law registry,21600,180.000,18783,156.525,180.000,0.658,0.471,0.633,0.870,1.000,0.550,0.488,0.479,0.135,0.130,0.000,0.000,0.000,0.392,0.019,0.852,0.601,0.260,0.793,0.995,0.609,0.000,0.000,0.000,0.207,0.000,0.000,0.173,0.807,0.000,0.390,0.654,0.266,5.148,0.852,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.041,0.425,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,1.000,current-system,Current U.S.-style system,36000,300.000,2273,18.942,300.000,0.545,0.650,0.923,0.063,1.000,0.674,0.718,0.043,0.363,0.937,0.000,0.000,0.000,0.000,0.823,0.013,0.151,0.206,0.824,0.201,0.352,0.000,0.000,0.000,0.176,0.000,0.000,0.054,0.022,0.000,0.670,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.045,844,12
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,1.000,simple-majority,Unicameral simple majority,36000,300.000,9582,79.850,300.000,0.573,0.569,0.884,0.266,1.000,0.597,0.634,0.159,0.232,0.734,0.000,0.000,0.000,0.000,0.434,0.106,0.318,0.213,0.824,0.713,0.403,0.000,0.000,0.000,0.176,0.000,0.000,0.087,0.123,0.000,0.559,0.000,0.000,0.000,0.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.169,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,1.000,supermajority-60,Unicameral 60 percent passage,36000,300.000,3131,26.092,300.000,0.552,0.646,0.923,0.087,1.000,0.665,0.718,0.058,0.356,0.913,0.000,0.000,0.000,0.000,0.754,0.018,0.152,0.196,0.824,0.296,0.338,0.000,0.000,0.000,0.176,0.000,0.000,0.052,0.028,0.000,0.665,0.000,0.000,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.062,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,1.000,bicameral-majority,Bicameral simple majority,36000,300.000,6046,50.383,300.000,0.559,0.602,0.907,0.168,1.000,0.625,0.671,0.105,0.284,0.832,0.000,0.000,0.000,0.000,0.593,0.049,0.222,0.205,0.826,0.520,0.375,0.000,0.000,0.000,0.174,0.000,0.000,0.072,0.066,0.000,0.604,0.000,0.000,0.000,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.113,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,1.000,presidential-veto,Bicameral majority + presidential veto,36000,300.000,3983,33.192,300.000,0.547,0.618,0.914,0.111,1.000,0.638,0.690,0.071,0.307,0.889,0.000,0.000,0.000,0.000,0.715,0.030,0.206,0.206,0.826,0.360,0.365,0.000,0.000,0.000,0.174,0.000,0.000,0.064,0.040,0.000,0.628,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.076,2019,14
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,1.000,default-pass,Default pass unless 2/3 block,36000,300.000,30433,253.608,300.000,0.650,0.464,0.641,0.845,1.000,0.532,0.490,0.450,0.105,0.155,0.000,0.000,0.000,0.447,0.026,0.684,0.674,0.257,0.800,0.997,0.596,0.000,0.000,0.000,0.200,0.000,0.000,0.167,0.760,0.000,0.391,0.000,0.000,0.000,0.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.414,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,1.000,default-pass-budgeted-lobbying,Default pass + budgeted lobbying,36000,300.000,30358,252.983,300.000,0.650,0.464,0.643,0.843,1.000,0.532,0.490,0.449,0.105,0.157,0.000,0.000,0.000,0.445,0.025,0.681,0.673,0.257,0.800,0.996,0.597,0.044,0.625,4.949,0.200,0.000,0.000,0.167,0.753,0.000,0.391,0.000,0.000,0.000,0.681,0.000,0.000,0.000,0.000,0.000,9.423,0.202,0.202,0.201,0.202,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.413,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,1.000,default-pass-strategic-lobbying,Default pass + strategic lobbying,36000,300.000,30386,253.217,300.000,0.650,0.464,0.642,0.844,1.000,0.532,0.490,0.449,0.105,0.156,0.000,0.000,0.000,0.445,0.026,0.683,0.674,0.258,0.800,0.997,0.598,0.069,0.531,3.148,0.200,0.000,0.000,0.167,0.757,0.000,0.391,0.000,0.000,0.000,0.683,0.000,0.000,0.000,0.000,0.000,5.989,0.169,0.153,0.220,0.333,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.414,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,1.000,default-pass-adaptive-proposers,Default pass + adaptive proposers,36000,300.000,30858,257.150,296.908,0.662,0.471,0.657,0.857,0.990,0.528,0.492,0.453,0.121,0.143,0.010,0.000,0.000,0.438,0.018,0.577,0.601,0.246,0.812,0.998,0.570,0.000,0.000,0.000,0.188,0.990,0.084,0.162,0.778,0.017,0.400,0.000,0.000,0.000,0.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.422,0,0
extreme-proposal-pressure,Extreme Proposal Pressure,Five times as many potential proposals reach the institutional system.,1.000,default-pass-adaptive-proposers-lobbying,Default pass + adaptive proposers + strategic lobbying,36000,300.000,30834,256.950,296.833,0.661,0.470,0.657,0.857,0.989,0.528,0.492,0.453,0.121,0.143,0.011,0.000,0.000,0.439,0.018,0.577,0.600,0.247,0.812,0.997,0.577,0.070,0.524,3.036,0.188,0.989,0.084,0.162,0.776,0.017,0.400,0.000,0.000,0.000,0.577,0.000,0.000,0.000,0.000,0.000,6.041,0.171,0.154,0.217,0.333,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.421,0,0
